time_sec,opening_PV006,mflow_pump_out,T_pump_in,T_heater_out,T_chiller_after,mflow_GHX_bypass,qghx_kW
0.0,1.0,0.6342140436172485,402.2806701660156,515.8731079101562,522.7976684570312,0.26646748185157776,103.5943125
1.0,1.0,0.6346167683659587,400.8284057378769,515.8746704101795,522.7581298835576,0.2627160951960832,107.21763134765625
2.0,1.0,0.6350194931146689,399.37614130973816,515.8762329102028,522.7185913100839,0.2589647085405886,110.8409501953125
3.0,1.0,0.635422217863379,397.9238768815994,515.8777954102261,522.6790527366102,0.25521332188509405,114.46426904296875
4.0,1.0,0.6358249426120892,396.4716124534607,515.8793579102494,522.6395141631365,0.2514619352295995,118.087587890625
5.0,1.0,0.6362276673607994,395.01934802532196,515.8809204102727,522.5999755896628,0.2477105485741049,121.71090673828125
6.0,1.0,0.6366303921095096,393.5670835971832,515.882482910296,522.5604370161891,0.24395916191861033,125.3342255859375
7.0,1.0,0.6370331168582197,392.1148191690445,515.8840454103192,522.5208984427154,0.24020777526311576,128.95754443359374
8.0,1.0,0.6374358416069299,390.66255474090576,515.8856079103425,522.4813598692417,0.2364563886076212,132.58086328125
9.0,1.0,0.6378385663556401,389.21029031276703,515.8871704103658,522.441821295768,0.23270500195212662,136.20418212890624
10.0,1.0,0.6382412911043502,387.7580258846283,515.8887329103891,522.4022827222943,0.22895361529663205,139.8275009765625
11.0,1.0,0.6386494755861349,386.46819150447845,515.8943847655319,522.3648803718388,0.22558259521611035,143.30560473632812
12.0,1.0,0.6390576601261273,385.17835688591003,515.9000366209075,522.3274780288339,0.22221157560124993,146.78370947265626
13.0,1.0,0.6394658446661197,383.8885222673416,515.9056884762831,522.2900756858289,0.21884055598638952,150.26181420898436
14.0,1.0,0.639874029206112,382.5986876487732,515.9113403316587,522.252673342824,0.2154695363715291,153.7399189453125
15.0,1.0,0.6402822137461044,381.3088530302048,515.9169921870343,522.215270999819,0.2120985167566687,157.21802368164063
16.0,1.0,0.6406903982860968,380.01901841163635,515.92264404241,522.1778686568141,0.20872749714180827,160.69612841796874
17.0,1.0,0.6410985828260891,378.72918379306793,515.9282958977856,522.1404663138092,0.20535647752694786,164.17423315429687
18.0,1.0,0.6415067673660815,377.4393491744995,515.9339477531612,522.1030639708042,0.20198545791208744,167.652337890625
19.0,1.0,0.6419149519060738,376.1495145559311,515.9395996085368,522.0656616277993,0.19861443829722703,171.1304426269531
20.0,1.0,0.6423231364460662,374.85967993736267,515.9452514639124,522.0282592847943,0.1952434186823666,174.60854736328125
21.0,1.0,0.6427109658834524,373.8190734386444,516.0060852058232,521.9937438964844,0.1922399029135704,177.596
22.0,1.0,0.643098795437254,372.77846670150757,516.0669189468026,521.959228515625,0.18923638761043549,180.583453125
23.0,1.0,0.6434866249910556,371.7378599643707,516.127752687782,521.9247131347656,0.18623287230730057,183.57090625
24.0,1.0,0.6438744545448571,370.6972532272339,516.1885864287615,521.8901977539062,0.18322935700416565,186.558359375
25.0,1.0,0.6442622840986587,369.65664649009705,516.2494201697409,521.8556823730469,0.18022584170103073,189.5458125
26.0,1.0,0.6446501136524603,368.6160397529602,516.3102539107203,521.8211669921875,0.1772223263978958,192.533265625
27.0,1.0,0.6450379432062618,367.57543301582336,516.3710876516998,521.7866516113281,0.1742188110947609,195.52071875
28.0,1.0,0.6454257727600634,366.5348262786865,516.4319213926792,521.7521362304688,0.17121529579162598,198.508171875
29.0,1.0,0.645813602313865,365.4942195415497,516.4927551336586,521.7176208496094,0.16821178048849106,201.495625
30.0,1.0,0.6462014318676665,364.45361280441284,516.5535888746381,521.68310546875,0.16520826518535614,204.483078125
31.0,1.0,0.6465553795860615,363.61251825094223,516.6549331098795,521.6518674287945,0.16242532012984157,207.03506274414062
32.0,1.0,0.6469093274208717,362.77142322063446,516.7562773525715,521.620629388839,0.159642375074327,209.58704736328124
33.0,1.0,0.647244121826418,362.00860133353854,516.7586622959134,521.5905852707201,0.15693161060221428,211.9642026131153
34.0,1.0,0.6475553395046632,361.34212860051775,516.6392346074936,521.5620107984269,0.15430969564363295,214.12615354084969
35.0,1.0,0.6478665571829083,360.67565586749697,516.5198069190737,521.5334363261336,0.15168778068505162,216.28810446858407
36.0,1.0,0.6481777748611535,360.0091831344762,516.4003792306539,521.5048618538403,0.1490658657264703,218.45005539631845
37.0,1.0,0.6484889925393986,359.3427104014554,516.2809515422341,521.4762873815471,0.14644395076788896,220.6120063240528
38.0,1.0,0.6488002102176438,358.6762376684346,516.1615238538143,521.4477129092538,0.14382203580930764,222.77395725178718
39.0,1.0,0.6491114278958889,358.00976493541384,516.0420961653945,521.4191384369606,0.1412001208507263,224.93590817952156
40.0,1.0,0.6494226455741341,357.34329220239306,515.9226684769746,521.3905639646673,0.13857820589214498,227.09785910725594
41.0,1.0,0.6496444702206645,356.9667114317417,515.4204894900322,521.3531311042607,0.1361885063815862,228.5828515625
42.0,1.0,0.6498662948724814,356.5901306271553,514.9183105230331,521.3156982436776,0.13379880646243691,230.06784375
43.0,1.0,0.6500881195242982,356.2135498225689,514.4161315560341,521.2782653830945,0.13140910654328763,231.5528359375
44.0,1.0,0.6503099441761151,355.8369690179825,513.913952589035,521.2408325225115,0.12901940662413836,233.037828125
45.0,1.0,0.650531768827932,355.4603882133961,513.411773622036,521.2033996619284,0.12662970670498908,234.5228203125
46.0,1.0,0.6507535934797488,355.08380740880966,512.9095946550369,521.1659668013453,0.1242400067858398,236.0078125
47.0,1.0,0.6509754181315657,354.70722660422325,512.4074156880379,521.1285339407623,0.12185030686669052,237.4928046875
48.0,1.0,0.6511972427833825,354.33064579963684,511.9052367210388,521.0911010801792,0.11946060694754124,238.977796875
49.0,1.0,0.6514190674351994,353.95406499505043,511.40305775403976,521.0536682195961,0.11707090702839196,240.4627890625
50.0,1.0,0.6516408920870163,353.577484190464,510.9008787870407,521.0162353590131,0.11468120710924268,241.94778125
51.0,1.0,0.6517709731997456,353.44074706733227,510.30962216854095,520.9502868652344,0.11246399884112179,242.80421563720702
52.0,1.0,0.6519010543706827,353.30401000380516,509.7183654308319,520.8843383789062,0.1102467910386622,243.66065002441405
53.0,1.0,0.6520311355416197,353.16727294027805,509.12710869312286,520.8183898925781,0.1080295832362026,244.51708441162108
54.0,1.0,0.6521612167125568,353.03053587675095,508.5358519554138,520.75244140625,0.105812375433743,245.37351879882812
55.0,1.0,0.6522912978834938,352.89379881322384,507.9445952177048,520.6864929199219,0.1035951676312834,246.22995318603515
56.0,1.0,0.6524213790544309,352.75706174969673,507.3533384799957,520.6205444335938,0.1013779598288238,247.08638757324218
